Year,Gov_agency_Cod,Sup_Gov_agency_Cod,Planned,Released,Gov_agency_Name,Sup_Gov_agency_Name,Paid_out
2014,20101,20000,"1.207.732.252,04","1.080.446.271,42",Presidencia da Republica,Presidencia da Republica,"1.073.206.586,35"
2014,20116,20000,"188.922.008,78","177.563.751,32",Fundo de Imprensa Nacional,Presidencia da Republica,"177.558.779,52"
2014,20122,81000,"87.360.033,22","30.141.173,42",Secretaria Nacional de Politicas para Mulheres ,"Ministerio da Mulher, Familia e Direitos Humanos","30.127.407,52"
2014,20129,22000,"1.427.440.589,25","1.024.935.703,88",Secretaria Especial de Agricultura Familiar e do Desenvolvimento Agrario ,"Ministerio da Agricultura, Pecuaria e Abastecimento","1.022.675.533,51"
2014,20202,25000,"42.617.886,50","39.935.056,75",Fundacao Escola Nacional de Administracao Publica,Ministerio da Economia,"39.935.056,75"
2014,20203,55000,"601.546.637,20","106.897.647,67",Agencia Nacional do Cinema,Ministerio da Cidadania,"106.748.270,44"
2014,20301,24000,"886.414.200,57","857.097.336,39",Comissao Nacional de Energia Nuclear,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","840.630.408,69"
2014,20302,32000,"317.603.403,59","317.603.403,59",Nuclebras Equipamentos Pesados S.A.,Ministerio de Minas e Energia,"291.305.978,28"
2014,20303,32000,"727.135.546,67","565.168.242,70",Industrias Nucleares do Brasil,Ministerio de Minas e Energia,"563.219.995,76"
2014,20402,24000,"125.149.724,40","50.724.125,33",Agencia Espacial Brasileira,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","50.695.145,33"
2014,20403,55000,"40.172.198,35","37.826.715,33",Fundacao Casa de Rui Barbosa,Ministerio da Cidadania,"37.691.705,33"
2014,20404,55000,"110.377.289,94","91.923.827,30",Fundacao Biblioteca Nacional,Ministerio da Cidadania,"91.921.301,19"
2014,20408,55000,"26.614.099,78","20.039.578,55",Fundacao Cultural Palmares,Ministerio da Cidadania,"19.923.204,70"
2014,20411,55000,"402.469.987,55","282.036.604,66",Instituto do Patrimonio Historico e Artistico Nacional,Ministerio da Cidadania,"271.929.198,72"
2014,20412,55000,"160.624.810,69","117.249.151,99",Fundacao Nacional de Artes,Ministerio da Cidadania,"117.236.848,90"
2014,20415,20000,"544.864.633,97","477.560.381,71",Empresa Brasil de Comunicacao,Presidencia da Republica,"457.152.003,71"
2014,20501,24000,"3.732.532.995,56","2.804.913.901,24",Conselho Nacional de Desenvolvimento Cientifico e Tecnologico,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","2.737.416.490,27"
2014,20502,24000,"5.925.207.329,75","5.827.691.547,80",Financiadora de Estudos e Projetos,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","5.809.585.355,44"
2014,20603,25000,"183.245.896,43","152.835.760,91",Superintendencia da Zona Franca de Manaus,Ministerio da Economia,"151.720.113,59"
2014,20604,54000,"145.521.203,46","130.102.683,83",Instituto Brasileiro de Turismo,Ministerio do Turismo,"129.938.920,84"
2014,20701,44000,"1.237.039.937,24","1.206.848.908,65",Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renovaveis,Ministerio do Meio Ambiente,"1.206.848.908,65"
2014,22201,22000,"2.679.132.289,08","1.786.217.843,71",Instituto Nacional de Colonizacao e Reforma Agraria,"Ministerio da Agricultura, Pecuaria e Abastecimento","1.722.269.166,13"
2014,22202,22000,"2.797.987.302,24","2.609.027.092,15",Empresa Brasileira de Pesquisa Agropecuaria,"Ministerio da Agricultura, Pecuaria e Abastecimento","2.601.702.280,52"
2014,22203,53000,"1.679.830.073,35","806.854.489,81",Companhia de Desenvolvimento dos Vales do Sao Francisco e do Parnaiba,Ministerio do Desenvolvimento Regional,"643.431.683,22"
2014,22204,53000,"1.135.485.148,39","877.308.612,62",Departamento Nacional de Obras Contra as Secas,Ministerio do Desenvolvimento Regional,"820.541.541,35"
2014,22211,22000,"2.190.795.467,38","1.913.898.329,99",Companhia Nacional de Abastecimento,"Ministerio da Agricultura, Pecuaria e Abastecimento","1.875.447.828,64"
2014,22905,22000,"3.626.361.853,00","3.092.826.652,01",Fundo de Defesa da Economia Cafeeira,"Ministerio da Agricultura, Pecuaria e Abastecimento","3.087.255.638,95"
2014,24208,20000,"19.029.231,31","16.222.436,32",Instituto Nacional de Tecnologia da Informacao,Presidencia da Republica,"16.222.436,32"
2014,24209,24000,"111.154.956,40","86.752.682,61",Centro Nacional de Tecnologia Eletronica Avancada S.A.,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","86.183.296,56"
2014,24901,24000,"1.226.353.596,62","834.602.744,65",Fundo Nacional de Desenvolvimento Cientifico e Tecnologico,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","546.332.259,55"
2014,25000,25000,"1.197.936.097.604,66","1.170.875.314.076,23",Ministerio da Economia - Unidades com vinculo direto,Ministerio da Economia,"1.170.509.656.022,95"
2014,25201,25000,"2.799.845.567,62","2.799.845.567,62",Banco Central do Brasil - Orcamento Fiscal e Seguridade Social,Ministerio da Economia,"2.799.845.567,62"
2014,25203,25000,"204.215.937,63","194.042.088,17",Comissao de Valores Mobiliarios,Ministerio da Economia,"193.259.702,43"
2014,25205,25000,"2.027.703.978,05","1.977.538.079,69",Fundacao Instituto Brasileiro de Geografia e Estatistica,Ministerio da Economia,"1.975.802.647,20"
2014,25207,25000,"2.327.377.553,14","2.222.829.477,87",Servico Federal de Processamento de Dados,Ministerio da Economia,"1.913.241.277,88"
2014,25208,25000,"195.970.525,57","191.058.935,11",Superintendencia de Seguros Privados,Ministerio da Economia,"191.058.935,11"
2014,25211,25000,"2.426.903.217,07","2.182.263.334,54",Casa da Moeda do Brasil,Ministerio da Economia,"1.961.301.298,83"
2014,25901,25000,"1.751.813.745,00","198.519.417,01",Fundo de Compensacao de Variacoes Salariais ,Ministerio da Economia,"198.519.417,01"
2014,25904,25000,"1.118.739,85","1.118.739,85",Fundo de Estabilidade do Seguro Rural,Ministerio da Economia,"1.117.239,47"
2014,25914,25000,"18.764.787,25","15.772.819,30",Fundo de Garantia a† Exportacao,Ministerio da Economia,"15.772.819,30"
2014,25915,25000,"11.664.209.433,79","11.538.489.911,38",Fundo Constitucional do Distrito Federal,Ministerio da Economia,"11.528.468.651,36"
2014,25916,25000,"6.831.735,00","1.314.997,50",Fundo Contingente da Extinta RFFSA-FCMP,Ministerio da Economia,"1.235.371,10"
2014,26000,26000,"1.238.790.809,97","1.070.440.928,32",Ministerio da Educacao - Unidades com vinculo direto,Ministerio da Educacao,"1.067.504.209,55"
2014,26201,26000,"482.135.829,51","469.941.604,32",Colegio Pedro II,Ministerio da Educacao,"464.822.910,40"
2014,26230,26000,"211.505.729,05","178.588.020,93",Fundacao Universidade Federal do Vale do Sao Francisco,Ministerio da Educacao,"169.944.001,68"
2014,26231,26000,"755.033.634,50","720.493.792,42",Universidade Federal de Alagoas,Ministerio da Educacao,"712.592.314,22"
2014,26232,26000,"1.609.313.881,30","1.555.343.278,10",Universidade Federal da Bahia,Ministerio da Educacao,"1.519.213.414,09"
2014,26233,26000,"1.452.827.709,51","1.360.026.773,96",Universidade Federal do Ceara,Ministerio da Educacao,"1.351.016.452,25"
2014,26234,26000,"916.948.825,45","883.749.535,18",Universidade Federal do Espirito Santo,Ministerio da Educacao,"876.437.567,41"
2014,26235,26000,"1.196.066.821,44","1.122.934.595,65",Universidade Federal de Goias,Ministerio da Educacao,"1.117.768.036,55"
2014,26236,26000,"1.829.430.122,10","1.774.279.786,44",Universidade Federal Fluminense,Ministerio da Educacao,"1.769.719.504,72"
2014,26237,26000,"895.077.964,94","794.951.236,81",Universidade Federal de Juiz de Fora,Ministerio da Educacao,"779.521.931,98"
2014,26238,26000,"2.117.194.505,68","2.023.448.662,34",Universidade Federal de Minas Gerais,Ministerio da Educacao,"2.002.568.644,77"
2014,26239,26000,"1.176.148.715,70","1.117.420.322,23",Universidade Federal do Para,Ministerio da Educacao,"1.113.056.420,94"
2014,26240,26000,"1.391.607.308,62","1.338.915.792,71",Universidade Federal da Paraiba,Ministerio da Educacao,"1.325.571.284,96"
2014,26241,26000,"1.554.829.438,76","1.508.356.667,87",Universidade Federal do Parana,Ministerio da Educacao,"1.491.774.662,73"
2014,26242,26000,"1.474.320.441,33","1.377.998.484,47",Universidade Federal de Pernambuco ,Ministerio da Educacao,"1.377.121.649,79"
2014,26243,26000,"1.516.678.463,38","1.417.399.590,99",Universidade Federal do Rio Grande do Norte,Ministerio da Educacao,"1.405.524.008,77"
2014,26244,26000,"1.528.089.812,79","1.472.393.931,26",Universidade Federal do Rio Grande do Sul,Ministerio da Educacao,"1.454.746.198,24"
2014,26245,26000,"3.313.796.923,33","3.177.055.044,95",Universidade Federal do Rio de Janeiro,Ministerio da Educacao,"3.164.430.361,08"
2014,26246,26000,"1.461.166.934,23","1.341.987.144,27",Universidade Federal de Santa Catarina,Ministerio da Educacao,"1.334.571.546,26"
2014,26247,26000,"1.133.687.020,07","1.094.654.014,45",Universidade Federal de Santa Maria,Ministerio da Educacao,"1.081.932.340,65"
2014,26248,26000,"494.577.343,24","456.359.865,93",Universidade Federal Rural de Pernambuco,Ministerio da Educacao,"453.930.264,34"
2014,26249,26000,"525.348.170,53","496.438.311,40",Universidade Federal Rural do Rio de Janeiro ,Ministerio da Educacao,"496.000.858,95"
2014,26250,26000,"185.914.462,22","152.942.941,81",Universidade Federal de Roraima ,Ministerio da Educacao,"152.670.206,33"
2014,26251,26000,"261.311.590,29","250.352.739,89",Fundacao Universidade Federal do Tocantins,Ministerio da Educacao,"245.597.207,74"
2014,26252,26000,"593.994.572,09","570.359.741,05",Universidade Federal de Campina Grande,Ministerio da Educacao,"567.671.393,03"
2014,26253,26000,"176.680.511,88","162.485.668,01",Universidade Federal Rural da Amazonia,Ministerio da Educacao,"160.938.138,53"
2014,26254,26000,"462.789.444,20","437.059.202,10",Universidade Federal do Tria¢ngulo Mineiro,Ministerio da Educacao,"429.008.609,39"
2014,26255,26000,"201.575.463,02","177.424.720,18",Universidade Federal dos Vales do Jequitinhonha e Mucuri,Ministerio da Educacao,"173.419.102,49"
2014,26256,26000,"269.845.847,22","245.883.415,80",Centro Federal de Educacao Tecnologica Celso Suckow da Fonseca,Ministerio da Educacao,"245.882.830,20"
2014,26257,26000,"333.390.417,09","320.417.286,44",Centro Federal de Educacao Tecnologica de Minas Gerais,Ministerio da Educacao,"315.327.414,00"
2014,26258,26000,"697.485.469,08","621.669.954,75",Universidade Tecnologica Federal do Parana ,Ministerio da Educacao,"619.498.010,23"
2014,26260,26000,"176.367.632,39","162.809.163,38",Universidade Federal de Alfenas ,Ministerio da Educacao,"162.809.163,38"
2014,26261,26000,"179.435.300,14","154.905.078,55",Universidade Federal de Itajuba,Ministerio da Educacao,"153.951.603,12"
2014,26262,26000,"1.111.915.225,28","1.073.008.685,99",Universidade Federal de Sao Paulo,Ministerio da Educacao,"1.073.008.685,99"
2014,26263,26000,"325.708.171,00","249.625.679,81",Universidade Federal de Lavras ,Ministerio da Educacao,"249.625.301,31"
2014,26264,26000,"222.069.410,63","195.234.876,56",Universidade Federal Rural do Semi-aÅrido,Ministerio da Educacao,"195.227.976,01"
2014,26266,26000,"240.354.182,81","200.610.845,33",Fundacao Universidade Federal do Pampa,Ministerio da Educacao,"200.610.845,33"
2014,26267,26000,"90.853.399,09","78.381.681,27",Universidade Federal da Integracao Latino-Americana,Ministerio da Educacao,"78.381.681,27"
2014,26268,26000,"228.282.640,72","185.228.837,77",Fundacao Universidade Federal de Rondonia,Ministerio da Educacao,"179.251.542,97"
2014,26269,26000,"410.740.788,30","394.776.203,69",Universidade Federal do Estado do Rio de Janeiro,Ministerio da Educacao,"386.951.919,58"
2014,26270,26000,"660.304.386,85","614.346.786,74",Fundacao Universidade do Amazonas,Ministerio da Educacao,"598.216.506,94"
2014,26271,26000,"1.867.828.441,42","1.712.328.574,79",Fundacao Universidade de Brasilia,Ministerio da Educacao,"1.698.036.921,42"
2014,26272,26000,"812.449.749,88","757.324.229,00",Fundacao Universidade do Maranhao,Ministerio da Educacao,"735.034.126,21"
2014,26273,26000,"487.782.233,47","443.262.842,87",Universidade Federal do Rio Grande,Ministerio da Educacao,"443.262.842,87"
2014,26274,26000,"1.185.509.022,43","1.136.541.274,76",Fundacao Universidade Federal de Uberla¢ndia ,Ministerio da Educacao,"1.117.063.719,54"
2014,26275,26000,"282.015.789,28","245.207.822,31",Fundacao Universidade Federal do Acre,Ministerio da Educacao,"243.110.257,30"
2014,26276,26000,"786.896.061,11","748.617.428,94",Fundacao Universidade Federal do Mato Grosso,Ministerio da Educacao,"738.880.562,48"
2014,26277,26000,"356.611.143,65","346.159.667,69",Universidade Federal de Ouro Preto,Ministerio da Educacao,"340.844.735,39"
2014,26278,26000,"656.143.653,93","617.400.399,67",Fundacao Universidade Federal de Pelotas,Ministerio da Educacao,"616.683.823,46"
2014,26279,26000,"666.809.425,50","604.050.177,13",Fundacao Universidade Federal do Piaui,Ministerio da Educacao,"596.178.762,13"
2014,26280,26000,"494.859.586,96","454.197.472,89",Fundacao Universidade Federal de Sao Carlos,Ministerio da Educacao,"452.351.086,44"
2014,26281,26000,"601.789.410,23","571.544.275,06",Fundacao Universidade Federal de Sergipe,Ministerio da Educacao,"563.898.673,40"
2014,26282,26000,"737.269.848,43","707.678.414,15",Universidade Federal de Vicosa,Ministerio da Educacao,"688.718.673,45"
2014,26283,26000,"666.674.827,45","625.842.631,74",Fundacao Universidade Federal do Mato Grosso do Sul,Ministerio da Educacao,"623.681.388,68"
2014,26284,26000,"106.040.708,60","98.100.731,88",Fundacao Universidade Federal de Ciencias da Saude de Porto Alegre,Ministerio da Educacao,"97.900.360,49"
2014,26285,26000,"225.673.283,41","211.091.573,09",Fundacao Universidade Federal de Sao Joao Del-Rei,Ministerio da Educacao,"206.723.060,97"
2014,26286,26000,"123.780.269,65","109.201.944,80",Fundacao Universidade Federal do Amapa,Ministerio da Educacao,"109.171.586,95"
2014,26290,26000,"1.287.028.998,15","1.104.223.068,26",Instituto Nacional de Estudos e Pesquisas Educacionais Anisio Teixeira,Ministerio da Educacao,"1.024.118.223,34"
2014,26291,26000,"5.279.279.496,42","5.244.594.713,74",Fundacao Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior,Ministerio da Educacao,"5.243.068.846,71"
2014,26292,26000,"110.299.615,88","105.352.316,39",Fundacao Joaquim Nabuco,Ministerio da Educacao,"104.962.579,59"
2014,26294,26000,"1.089.816.253,50","1.029.455.666,65",Hospital de Clinicas de Porto Alegre,Ministerio da Educacao,"1.007.809.183,12"
2014,26298,26000,"55.137.030.398,77","45.528.796.759,78",Fundo Nacional de Desenvolvimento da Educacao,Ministerio da Educacao,"45.518.549.718,53"
2014,26350,26000,"247.397.146,60","206.567.985,51",Fundacao Universidade Federal da Grande Dourados,Ministerio da Educacao,"202.458.376,37"
2014,26351,26000,"198.249.944,45","184.767.603,92",Universidade Federal do Reconcavo da Bahia,Ministerio da Educacao,"184.649.896,33"
2014,26352,26000,"303.705.401,43","193.551.266,41",Fundacao Universidade Federal do ABC,Ministerio da Educacao,"185.928.702,14"
2014,26432,26000,"210.419.947,45","182.139.557,77",Instituto Federal do Parana,Ministerio da Educacao,"179.373.630,33"
2014,26440,26000,"206.692.787,20","173.772.623,31",Universidade Federal da Fronteira Sul,Ministerio da Educacao,"171.321.992,30"
2014,26441,26000,"122.230.807,70","105.203.497,32",Universidade Federal do Oeste do Para,Ministerio da Educacao,"105.203.497,32"
2014,26442,26000,"70.779.420,90","65.421.562,33",Universidade da Integracao Internacional da Lusofonia Afro-Brasileira,Ministerio da Educacao,"64.293.599,83"
2014,26443,26000,"654.395.080,60","577.995.056,50",Empresa Brasileira de Servicos Hospitalares,Ministerio da Educacao,"566.155.503,08"
2014,26447,26000,"3.917.374,11","1.265.715,65",Universidade Federal do Oeste da Bahia ,Ministerio da Educacao,"1.265.227,65"
2014,26448,26000,"57.271.388,27","39.922.510,30",Universidade Federal do Sul e Sudeste do Para,Ministerio da Educacao,"37.680.332,52"
2014,26449,26000,"21.416.865,27","3.974.359,51",Universidade Federal do Cariri,Ministerio da Educacao,"3.817.235,99"
2014,26450,26000,"2.498.524,57","586.825,03",Universidade Federal do Sul da Bahia,Ministerio da Educacao,"244.483,53"
2014,28500,25000,"6.000.000,00","654.719,47",Fundo de Garantia para a Promocao da Competitividade,Ministerio da Economia,"654.719,47"
2014,28501,25000,0,0,Fundo Nacional de Desestatizacao,Ministerio da Economia,0
2014,29205,53000,"237.127.505,41","221.344.604,53",Empresa de Trens Urbanos de Porto Alegre,Ministerio do Desenvolvimento Regional,"219.654.826,97"
2014,29208,32000,"487.264.855,54","450.796.165,42",Companhia de Pesquisa de Recursos Minerais,Ministerio de Minas e Energia,"409.440.519,20"
2014,29214,53000,"1.064.157.428,24","874.498.780,83",Companhia Brasileira de Trens Urbanos,Ministerio do Desenvolvimento Regional,"731.814.683,87"
2014,30000,30000,"1.265.954.344,45","783.994.184,45",Ministerio da Justica e Seguranca Publica - Unidades com vinculo direto,Ministerio da Justica e Seguranca Publica,"782.497.136,05"
2014,30108,30000,"5.342.885.764,94","4.766.385.375,53",Departamento de Policia Federal,Ministerio da Justica e Seguranca Publica,"4.669.011.487,78"
2014,30202,81000,"540.218.054,61","493.207.292,45",Fundacao Nacional do açndio,"Ministerio da Mulher, Familia e Direitos Humanos","484.589.843,60"
2014,30203,25000,"906.913.835,59","883.801.377,02","Instituto Nacional de Metrologia, Qualidade e Tecnologia",Ministerio da Economia,"883.793.830,83"
2014,30204,25000,"326.401.836,11","306.884.035,70",Instituto Nacional da Propriedade Industrial,Ministerio da Economia,"306.884.035,70"
2014,30205,81000,"4.468.335,51","2.917.677,90",Fundacao Nacional do açndio - Patrimonio Indigena,"Ministerio da Mulher, Familia e Direitos Humanos","2.895.113,81"
2014,30211,30000,"33.348.926,37","28.842.007,04",Conselho Administrativo de Defesa Economica,Ministerio da Justica e Seguranca Publica,"28.842.007,04"
2014,30802,30000,"3.325.660.131,59","3.093.475.358,49",Departamento de Policia Rodoviaria Federal,Ministerio da Justica e Seguranca Publica,"3.085.703.966,18"
2014,30905,30000,"5.889.414,07","5.889.414,07",Secretaria Nacional do Consumidor Fundo,Ministerio da Justica e Seguranca Publica,"5.290.088,68"
2014,30907,30000,"308.997.667,52","43.218.635,65",Fundo Penitenciario Nacional,Ministerio da Justica e Seguranca Publica,"43.213.846,34"
2014,30911,30000,"271.489.410,83","132.281.037,46",Fundo Nacional de Seguranca Publica,Ministerio da Justica e Seguranca Publica,"132.279.582,46"
2014,30912,30000,"163.208.899,31","9.221.747,20",Fundo Nacional Antidrogas,Ministerio da Justica e Seguranca Publica,"9.221.747,20"
2014,31280,52000,"199.157.517,30","142.310.798,40",Caixa de Construcoes de Casas para o Pessoal da Marinha do Brasil,Ministerio da Defesa,"142.310.798,40"
2014,32000,32000,"45.373.002.182,56","35.758.531.869,59",Ministerio de Minas e Energia - Unidades com vinculo direto,Ministerio de Minas e Energia,"35.758.531.723,34"
2014,32205,32000,"451.445.348,06","408.235.946,58","Agencia Nacional do Petroleo, Gas Natural e Biocombustiveis",Ministerio de Minas e Energia,"392.161.326,39"
2014,32210,32000,"403.966.189,55","376.527.527,87",Agencia Nacional de Energia Eletrica,Ministerio de Minas e Energia,"263.187.185,62"
2014,32263,32000,"292.551.589,16","278.907.185,17",Departamento Nacional de Producao Mineral,Ministerio de Minas e Energia,"271.787.288,13"
2014,32314,32000,"93.353.263,32","84.447.784,04",Empresa de Pesquisa Energetica,Ministerio de Minas e Energia,"78.829.724,34"
2014,33000,33000,"612.442.667,28","325.228.495,86",Ministerio da Previdencia Social - Unidades com vinculo direto,Ministerio da Previdencia Social,"325.170.704,44"
2014,33206,25000,"55.617.487,13","51.861.339,38",Superintendencia Nacional de Previdencia Complementar,Ministerio da Economia,"50.017.549,56"
2014,34902,55000,"66.826.405,14","31.770.867,71",Fundo Nacional de Cultura,Ministerio da Cidadania,"30.314.395,25"
2014,35000,35000,"2.776.391.803,59","2.717.108.278,85",Ministerio das Relacoes Exteriores - Unidades com vinculo direto,Ministerio das Relacoes Exteriores,"2.716.943.606,68"
2014,35201,35000,"14.255.735,18","12.594.734,64",Fundacao Alexandre de Gusmao,Ministerio das Relacoes Exteriores,"12.594.734,64"
2014,36000,36000,"89.556.837.765,08","84.221.560.800,79",Ministerio da Saude - Unidades com vinculo direto,Ministerio da Saude,"84.187.460.876,01"
2014,36201,36000,"4.223.811.222,76","3.424.827.353,68",Fundacao Oswaldo Cruz,Ministerio da Saude,"3.282.154.386,05"
2014,36210,36000,"1.154.951.414,42","1.137.547.554,02",Hospital Nossa Senhora da Conceicao S.A.,Ministerio da Saude,"1.117.508.587,32"
2014,36211,36000,"3.412.042.987,46","2.771.563.911,03",Fundacao Nacional de Saude ,Ministerio da Saude,"2.765.220.365,71"
2014,36212,36000,"662.321.134,49","621.471.817,87",Agencia Nacional de Vigila¢ncia Sanitaria,Ministerio da Saude,"621.460.596,16"
2014,36213,36000,"276.277.251,72","252.186.526,83",Agencia Nacional de Saude Suplementar,Ministerio da Saude,"252.186.526,83"
2014,37201,25000,"102.459.593,98","97.295.210,17","Fundacao Jorge Duprat Figueiredo, de Seguranca e Medicina do Trabalho",Ministerio da Economia,"96.968.592,71"
2014,37202,25000,"50.672.978.306,35","50.458.179.678,17",Instituto Nacional do Seguro Social ,Ministerio da Economia,"48.992.587.218,41"
2014,37904,33000,"393.827.684.052,25","392.820.494.497,63",Fundo do Regime Geral da Previdencia Social,Ministerio da Previdencia Social,"370.724.583.836,95"
2014,38000,38000,"3.002.292.535,08","2.804.708.016,00",Ministerio do Trabalho e Emprego - Unidades com vinculo direto,Ministerio do Trabalho e Emprego,"2.650.360.473,16"
2014,38901,25000,"69.258.824.356,46","67.892.453.506,81",Fundo de Amparo ao Trabalhador,Ministerio da Economia,"67.892.393.057,00"
2014,39000,39000,"3.166.518.403,19","3.125.336.334,90","Ministerio dos Transportes, Portos e Aviacao Civil - Unidades com vinculo direto","Ministerio dos Transportes, Portos e Aviacao Civil","3.125.336.334,90"
2014,39250,39000,"684.364.760,93","540.916.590,75",Agencia Nacional de Transportes Terrestres,"Ministerio dos Transportes, Portos e Aviacao Civil","539.679.915,96"
2014,39252,39000,"10.490.106.003,89","5.058.647.139,67",Departamento Nacional de Infraestrutura de Transportes,"Ministerio dos Transportes, Portos e Aviacao Civil","3.793.077.569,58"
2014,39253,39000,"83.499.467,18","61.456.335,97",Empresa de Planejamento e Logistica S.A.,"Ministerio dos Transportes, Portos e Aviacao Civil","61.030.930,46"
2014,41000,41000,"1.599.489.078,53","1.474.704.647,60",Ministerio das Comunicacoes - Unidades com vinculo direto,Ministerio das Comunicacoes,"1.471.348.547,32"
2014,41231,24000,"459.446.916,32","420.621.768,15",Agencial Nacional de Telecomunicacoes,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","420.621.054,22"
2014,41903,24000,"193.921.763,04","182.329.775,12",Fundo para o Desenvolvimento Tecnologico das Telecomunicacoes ,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes","178.308.198,67"
2014,42000,42000,"1.179.650,13","834.058,42",Ministerio da Cultura - Unidades com vinculo direto,Ministerio da Cultura,"502.357,42"
2014,42207,55000,"148.308.732,06","125.326.180,45",Instituto Brasileiro de Museus,Ministerio da Cidadania,"125.325.434,46"
2014,44000,44000,"398.115.001,69","290.361.669,73",Ministerio do Meio Ambiente - Unidades com vinculo direto,Ministerio do Meio Ambiente,"290.361.669,73"
2014,44204,44000,"4.395.564,17","3.919.125,95",Fundo Nacional do Meio Ambiente,Ministerio do Meio Ambiente,"3.910.318,19"
2014,44205,53000,"343.787.728,55","236.797.548,29",Agencia Nacional de aÅguas,Ministerio do Desenvolvimento Regional,"235.935.518,55"
2014,44206,44000,"61.483.628,72","59.148.259,04",Instituto de Pesquisas Jardim Bota¢nico do Rio de Janeiro,Ministerio do Meio Ambiente,"59.073.754,76"
2014,44207,44000,"552.800.493,46","521.298.991,82",Instituto Chico Mendes de Conservacao da Biodiversidade,Ministerio do Meio Ambiente,"516.226.203,43"
2014,44208,22000,"28.948.284,08","8.380.392,55",Servico Florestal Brasileiro,"Ministerio da Agricultura, Pecuaria e Abastecimento","8.375.667,84"
2014,44902,44000,"363.101.597,96","300.000,00",Fundo Nacional sobre Mudanca no Clima,Ministerio do Meio Ambiente,"300.000,00"
2014,49000,49000,"223.688.982,71","9.087.024,75",Ministerio do Desenvolvimento Agrario - Unidades com vinculo direto,Ministerio do Desenvolvimento Agrario,"9.087.024,75"
2014,49001,22000,"300.000.000,00","154.128.724,00",Fundo de Terras e da Reforma Agraria,"Ministerio da Agricultura, Pecuaria e Abastecimento","154.128.724,00"
2014,49901,39000,"5.244.064.535,27","5.200.072.533,25",Departamento do Fundo da Marinha Mercante,"Ministerio dos Transportes, Portos e Aviacao Civil","4.652.839.111,24"
2014,52000,52000,"789.501.977,31","535.134.339,34",Ministerio da Defesa - Unidades com vinculo direto,Ministerio da Defesa,"535.075.962,91"
2014,52111,52000,"20.611.661.598,65","18.522.458.032,26",Comando da Aeronautica,Ministerio da Defesa,"18.448.837.418,87"
2014,52121,52000,"33.913.567.680,63","32.046.680.437,78",Comando do Exercito,Ministerio da Defesa,"31.742.118.801,00"
2014,52131,52000,"20.940.436.241,76","19.713.380.389,91",Comando da Marinha,Ministerio da Defesa,"19.340.388.998,49"
2014,52132,52000,"522.213.356,21","437.456.858,60",Comando da Marinha - Fundo Naval,Ministerio da Defesa,"435.432.960,85"
2014,52133,52000,"140.232.821,13","88.352.790,03",Fundo de Desenvolvimento do Ensino Profissional Maritimo,Ministerio da Defesa,"86.317.032,88"
2014,52211,52000,"3.511.919,75","3.022.277,35",Caixa de Financiamento Imobiliario da Aeronautica,Ministerio da Defesa,"3.022.277,35"
2014,52221,52000,"237.847.740,79","192.990.639,99",Industria de Material Belico do Brasil,Ministerio da Defesa,"192.495.554,85"
2014,52222,52000,"15.705.976,79","15.552.388,17",Fundacao Osorio,Ministerio da Defesa,"15.552.388,17"
2014,52233,52000,"23.063.746,25","15.066.316,66",Amazonia Azul Tecnologia de Defesa S.A.,Ministerio da Defesa,"13.283.078,88"
2014,52904,52000,"1.121.198.633,00","952.868.341,80",Fundo do Exercito,Ministerio da Defesa,"934.802.670,18"
2014,53000,53000,"25.322.914.979,76","14.550.020.162,85",Ministerio do Desenvolvimento Regional - Unidades com vinculo direto,Ministerio do Desenvolvimento Regional,"14.314.260.604,44"
2014,53202,53000,"40.888.046,47","31.519.825,52",Superintendencia do Desenvolvimento da Amazonia,Ministerio do Desenvolvimento Regional,"31.229.441,80"
2014,53203,53000,"49.871.318,14","41.208.074,79",Superintendencia do Desenvolvimento do Nordeste,Ministerio do Desenvolvimento Regional,"41.070.138,69"
2014,53207,53000,"55.290.857,93","21.943.712,90",Superintendencia de Desenvolvimento do Centro-Oeste,Ministerio do Desenvolvimento Regional,"21.724.185,09"
2014,53901,53000,"2.016.037.870,81","1.912.956.358,57",Fundo Constitucional de Financiamento do Norte,Ministerio do Desenvolvimento Regional,"1.912.956.358,57"
2014,53902,53000,"2.016.037.870,81","1.912.956.358,57",Fundo Constitucional de Financiamento do Centro-Oeste,Ministerio do Desenvolvimento Regional,"1.912.956.358,57"
2014,53903,53000,"6.048.174.826,73","5.738.869.112,08",Fundo Constitucional de Financiamento do Nordeste,Ministerio do Desenvolvimento Regional,"5.738.869.112,08"
2014,54000,54000,"698.032.259,93","133.523.247,44",Ministerio do Turismo - Unidades com vinculo direto,Ministerio do Turismo,"133.523.247,44"
